Sewage_profile	Transit_profile	Sewage_city	Transit_city	Jaccard_distance	Jaccard_similarity	Comparison
Berlin_Sewage	Barcelona_Transit	Berlin	Barcelona	0.65	0.35	Between-city
(Sewage vs Transit)
Bogota_Sewage	Barcelona_Transit	Bogota	Barcelona	0.774193548387097	0.225806451612903	Between-city
(Sewage vs Transit)
Hanoi_Sewage	Barcelona_Transit	Hanoi	Barcelona	0.794117647058823	0.205882352941177	Between-city
(Sewage vs Transit)
Hong_Kong_Sewage	Barcelona_Transit	Hong_Kong	Barcelona	0.78125	0.21875	Between-city
(Sewage vs Transit)
Ilorin_Sewage	Barcelona_Transit	Ilorin	Barcelona	0.772727272727273	0.227272727272727	Between-city
(Sewage vs Transit)
Kuala_Lumpur_Sewage	Barcelona_Transit	Kuala_Lumpur	Barcelona	0.774193548387097	0.225806451612903	Between-city
(Sewage vs Transit)
Santiago_Sewage	Barcelona_Transit	Santiago	Barcelona	0.75	0.25	Between-city
(Sewage vs Transit)
Singapore_Sewage	Barcelona_Transit	Singapore	Barcelona	0.787878787878788	0.212121212121212	Between-city
(Sewage vs Transit)
Taipei_Sewage	Barcelona_Transit	Taipei	Barcelona	0.78125	0.21875	Between-city
(Sewage vs Transit)
Vienna_Sewage	Barcelona_Transit	Vienna	Barcelona	0.75	0.25	Between-city
(Sewage vs Transit)
Lisbon_Sewage	Barcelona_Transit	Lisbon	Barcelona	0.68	0.32	Between-city
(Sewage vs Transit)
Oslo_Sewage	Barcelona_Transit	Oslo	Barcelona	0.538461538461538	0.461538461538462	Between-city
(Sewage vs Transit)
Rio_de_Janeiro_Sewage	Barcelona_Transit	Rio_de_Janeiro	Barcelona	0.708333333333333	0.291666666666667	Between-city
(Sewage vs Transit)
Sofia_Sewage	Barcelona_Transit	Sofia	Barcelona	0.684210526315789	0.315789473684211	Between-city
(Sewage vs Transit)
Barcelona_Sewage	Barcelona_Transit	Barcelona	Barcelona	0.571428571428572	0.428571428571428	Within-city
(Sewage vs Transit)
Porto_Sewage	Barcelona_Transit	Porto	Barcelona	0.681818181818182	0.318181818181818	Between-city
(Sewage vs Transit)
Berlin_Sewage	Berlin_Transit	Berlin	Berlin	0.653846153846154	0.346153846153846	Within-city
(Sewage vs Transit)
Bogota_Sewage	Berlin_Transit	Bogota	Berlin	0.5625	0.4375	Between-city
(Sewage vs Transit)
Hanoi_Sewage	Berlin_Transit	Hanoi	Berlin	0.6	0.4	Between-city
(Sewage vs Transit)
Hong_Kong_Sewage	Berlin_Transit	Hong_Kong	Berlin	0.575757575757576	0.424242424242424	Between-city
(Sewage vs Transit)
Ilorin_Sewage	Berlin_Transit	Ilorin	Berlin	0.653846153846154	0.346153846153846	Between-city
(Sewage vs Transit)
Kuala_Lumpur_Sewage	Berlin_Transit	Kuala_Lumpur	Berlin	0.5625	0.4375	Between-city
(Sewage vs Transit)
Santiago_Sewage	Berlin_Transit	Santiago	Berlin	0.538461538461538	0.461538461538462	Between-city
(Sewage vs Transit)
Singapore_Sewage	Berlin_Transit	Singapore	Berlin	0.588235294117647	0.411764705882353	Between-city
(Sewage vs Transit)
Taipei_Sewage	Berlin_Transit	Taipei	Berlin	0.617647058823529	0.382352941176471	Between-city
(Sewage vs Transit)
Vienna_Sewage	Berlin_Transit	Vienna	Berlin	0.566666666666667	0.433333333333333	Between-city
(Sewage vs Transit)
Lisbon_Sewage	Berlin_Transit	Lisbon	Berlin	0.586206896551724	0.413793103448276	Between-city
(Sewage vs Transit)
Oslo_Sewage	Berlin_Transit	Oslo	Berlin	0.578947368421053	0.421052631578947	Between-city
(Sewage vs Transit)
Rio_de_Janeiro_Sewage	Berlin_Transit	Rio_de_Janeiro	Berlin	0.555555555555556	0.444444444444444	Between-city
(Sewage vs Transit)
Sofia_Sewage	Berlin_Transit	Sofia	Berlin	0.625	0.375	Between-city
(Sewage vs Transit)
Barcelona_Sewage	Berlin_Transit	Barcelona	Berlin	0.6	0.4	Between-city
(Sewage vs Transit)
Porto_Sewage	Berlin_Transit	Porto	Berlin	0.52	0.48	Between-city
(Sewage vs Transit)
Berlin_Sewage	Bogota_Transit	Berlin	Bogota	0.545454545454545	0.454545454545455	Between-city
(Sewage vs Transit)
Bogota_Sewage	Bogota_Transit	Bogota	Bogota	0.612903225806452	0.387096774193548	Within-city
(Sewage vs Transit)
Hanoi_Sewage	Bogota_Transit	Hanoi	Bogota	0.647058823529412	0.352941176470588	Between-city
(Sewage vs Transit)
Hong_Kong_Sewage	Bogota_Transit	Hong_Kong	Bogota	0.625	0.375	Between-city
(Sewage vs Transit)
Ilorin_Sewage	Bogota_Transit	Ilorin	Bogota	0.666666666666667	0.333333333333333	Between-city
(Sewage vs Transit)
Kuala_Lumpur_Sewage	Bogota_Transit	Kuala_Lumpur	Bogota	0.612903225806452	0.387096774193548	Between-city
(Sewage vs Transit)
Santiago_Sewage	Bogota_Transit	Santiago	Bogota	0.6	0.4	Between-city
(Sewage vs Transit)
Singapore_Sewage	Bogota_Transit	Singapore	Bogota	0.636363636363636	0.363636363636364	Between-city
(Sewage vs Transit)
Taipei_Sewage	Bogota_Transit	Taipei	Bogota	0.625	0.375	Between-city
(Sewage vs Transit)
Vienna_Sewage	Bogota_Transit	Vienna	Bogota	0.571428571428572	0.428571428571428	Between-city
(Sewage vs Transit)
Lisbon_Sewage	Bogota_Transit	Lisbon	Bogota	0.538461538461538	0.461538461538462	Between-city
(Sewage vs Transit)
Oslo_Sewage	Bogota_Transit	Oslo	Bogota	0.4	0.6	Between-city
(Sewage vs Transit)
Rio_de_Janeiro_Sewage	Bogota_Transit	Rio_de_Janeiro	Bogota	0.56	0.44	Between-city
(Sewage vs Transit)
Sofia_Sewage	Bogota_Transit	Sofia	Bogota	0.421052631578947	0.578947368421053	Between-city
(Sewage vs Transit)
Barcelona_Sewage	Bogota_Transit	Barcelona	Bogota	0.4375	0.5625	Between-city
(Sewage vs Transit)
Porto_Sewage	Bogota_Transit	Porto	Bogota	0.454545454545455	0.545454545454545	Between-city
(Sewage vs Transit)
Berlin_Sewage	Hanoi_Transit	Berlin	Hanoi	0.53125	0.46875	Between-city
(Sewage vs Transit)
Bogota_Sewage	Hanoi_Transit	Bogota	Hanoi	0.342857142857143	0.657142857142857	Between-city
(Sewage vs Transit)
Hanoi_Sewage	Hanoi_Transit	Hanoi	Hanoi	0.305555555555556	0.694444444444444	Within-city
(Sewage vs Transit)
Hong_Kong_Sewage	Hanoi_Transit	Hong_Kong	Hanoi	0.361111111111111	0.638888888888889	Between-city
(Sewage vs Transit)
