"Sample1","Sample2","shared_ARGs_a","unique_ARGs_sample1_b","unique_ARGs_sample2_c","Total_Jaccard","Turnover","Nestedness","City1","Environment1","City2","Environment2","Pair_type"
"Santiago_Sewage","Hong_Kong_Transit",15,62,18,0.842105263157895,0.705882352941177,0.136222910216718,"Santiago","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Santiago_Sewage","Ilorin_Transit",23,54,25,0.774509803921569,0.684931506849315,0.0895782970722536,"Santiago","Sewage","Ilorin","Transit","Sewage-Transit"
"Santiago_Sewage","Kuala_Lumpur_Transit",28,49,43,0.766666666666667,0.754385964912281,0.012280701754386,"Santiago","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Santiago_Sewage","Lisbon_Transit",14,63,11,0.840909090909091,0.611111111111111,0.22979797979798,"Santiago","Sewage","Lisbon","Transit","Sewage-Transit"
"Santiago_Sewage","Oslo_Transit",9,68,7,0.892857142857143,0.608695652173913,0.28416149068323,"Santiago","Sewage","Oslo","Transit","Sewage-Transit"
"Santiago_Sewage","Porto_Transit",10,67,7,0.880952380952381,0.583333333333333,0.297619047619048,"Santiago","Sewage","Porto","Transit","Sewage-Transit"
"Santiago_Sewage","Rio_de_Janeiro_Transit",16,61,22,0.838383838383838,0.733333333333333,0.105050505050505,"Santiago","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Santiago_Sewage","Santiago_Transit",6,71,5,0.926829268292683,0.625,0.301829268292683,"Santiago","Sewage","Santiago","Transit","Sewage-Transit"
"Santiago_Sewage","Singapore_Transit",9,68,5,0.890243902439024,0.526315789473684,0.36392811296534,"Santiago","Sewage","Singapore","Transit","Sewage-Transit"
"Santiago_Sewage","Sofia_Transit",16,61,17,0.829787234042553,0.68,0.149787234042553,"Santiago","Sewage","Sofia","Transit","Sewage-Transit"
"Santiago_Sewage","Taipei_Transit",14,63,16,0.849462365591398,0.695652173913043,0.153810191678354,"Santiago","Sewage","Taipei","Transit","Sewage-Transit"
"Santiago_Sewage","Vienna_Transit",17,60,18,0.821052631578947,0.679245283018868,0.141807348560079,"Santiago","Sewage","Vienna","Transit","Sewage-Transit"
"Singapore_Sewage","Sofia_Sewage",50,187,8,0.795918367346939,0.242424242424242,0.553494124922696,"Singapore","Sewage","Sofia","Sewage","Sewage-Sewage"
"Singapore_Sewage","Taipei_Sewage",176,61,27,0.333333333333333,0.234782608695652,0.0985507246376811,"Singapore","Sewage","Taipei","Sewage","Sewage-Sewage"
"Singapore_Sewage","Vienna_Sewage",73,164,17,0.71259842519685,0.317757009345794,0.394841415851056,"Singapore","Sewage","Vienna","Sewage","Sewage-Sewage"
"Singapore_Sewage","Bogota_Sewage",158,79,24,0.39463601532567,0.233009708737864,0.161626306587806,"Singapore","Sewage","Bogota","Sewage","Sewage-Sewage"
"Singapore_Sewage","Hanoi_Sewage",185,52,28,0.30188679245283,0.232365145228216,0.0695216472246144,"Singapore","Sewage","Hanoi","Sewage","Sewage-Sewage"
"Singapore_Sewage","Ilorin_Sewage",50,187,15,0.801587301587302,0.375,0.426587301587302,"Singapore","Sewage","Ilorin","Sewage","Sewage-Sewage"
"Singapore_Sewage","Kuala_Lumpur_Sewage",163,74,11,0.342741935483871,0.118918918918919,0.223823016564952,"Singapore","Sewage","Kuala_Lumpur","Sewage","Sewage-Sewage"
"Singapore_Sewage","Oslo_Sewage",39,198,9,0.841463414634146,0.315789473684211,0.525673940949936,"Singapore","Sewage","Oslo","Sewage","Sewage-Sewage"
"Singapore_Sewage","Rio_de_Janeiro_Sewage",56,181,8,0.771428571428571,0.222222222222222,0.549206349206349,"Singapore","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Singapore_Sewage","Barcelona_Transit",8,229,5,0.966942148760331,0.555555555555556,0.411386593204775,"Singapore","Sewage","Barcelona","Transit","Sewage-Transit"
"Singapore_Sewage","Berlin_Transit",11,226,14,0.956175298804781,0.717948717948718,0.238226580856063,"Singapore","Sewage","Berlin","Transit","Sewage-Transit"
"Singapore_Sewage","Bogota_Transit",16,221,7,0.934426229508197,0.466666666666667,0.46775956284153,"Singapore","Sewage","Bogota","Transit","Sewage-Transit"
"Singapore_Sewage","Hanoi_Transit",53,184,13,0.788,0.329113924050633,0.458886075949367,"Singapore","Sewage","Hanoi","Transit","Sewage-Transit"
"Singapore_Sewage","Hong_Kong_Transit",17,220,16,0.932806324110672,0.653061224489796,0.279745099620876,"Singapore","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Singapore_Sewage","Ilorin_Transit",37,200,11,0.850806451612903,0.372881355932203,0.4779250956807,"Singapore","Sewage","Ilorin","Transit","Sewage-Transit"
"Singapore_Sewage","Kuala_Lumpur_Transit",59,178,12,0.763052208835341,0.289156626506024,0.473895582329317,"Singapore","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Singapore_Sewage","Lisbon_Transit",16,221,9,0.934959349593496,0.529411764705882,0.405547584887614,"Singapore","Sewage","Lisbon","Transit","Sewage-Transit"
"Singapore_Sewage","Oslo_Transit",10,227,6,0.958847736625514,0.545454545454545,0.413393191170969,"Singapore","Sewage","Oslo","Transit","Sewage-Transit"
"Singapore_Sewage","Porto_Transit",14,223,3,0.941666666666667,0.3,0.641666666666667,"Singapore","Sewage","Porto","Transit","Sewage-Transit"
"Singapore_Sewage","Rio_de_Janeiro_Transit",24,213,14,0.904382470119522,0.538461538461538,0.365920931657983,"Singapore","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Singapore_Sewage","Santiago_Transit",7,230,4,0.970954356846473,0.533333333333333,0.43762102351314,"Singapore","Sewage","Santiago","Transit","Sewage-Transit"
"Singapore_Sewage","Singapore_Transit",9,228,5,0.962809917355372,0.526315789473684,0.436494127881688,"Singapore","Sewage","Singapore","Transit","Sewage-Transit"
"Singapore_Sewage","Sofia_Transit",18,219,15,0.928571428571429,0.625,0.303571428571429,"Singapore","Sewage","Sofia","Transit","Sewage-Transit"
"Singapore_Sewage","Taipei_Transit",16,221,14,0.936254980079681,0.636363636363636,0.299891343716045,"Singapore","Sewage","Taipei","Transit","Sewage-Transit"
"Singapore_Sewage","Vienna_Transit",20,217,15,0.920634920634921,0.6,0.320634920634921,"Singapore","Sewage","Vienna","Transit","Sewage-Transit"
"Sofia_Sewage","Taipei_Sewage",46,12,157,0.786046511627907,0.342857142857143,0.443189368770764,"Sofia","Sewage","Taipei","Sewage","Sewage-Sewage"
"Sofia_Sewage","Vienna_Sewage",40,18,50,0.62962962962963,0.473684210526316,0.155945419103314,"Sofia","Sewage","Vienna","Sewage","Sewage-Sewage"
"Sofia_Sewage","Bogota_Sewage",30,28,152,0.857142857142857,0.651162790697674,0.205980066445183,"Sofia","Sewage","Bogota","Sewage","Sewage-Sewage"
"Sofia_Sewage","Hanoi_Sewage",41,17,172,0.821739130434783,0.453333333333333,0.368405797101449,"Sofia","Sewage","Hanoi","Sewage","Sewage-Sewage"
"Sofia_Sewage","Ilorin_Sewage",27,31,38,0.71875,0.696629213483146,0.0221207865168539,"Sofia","Sewage","Ilorin","Sewage","Sewage-Sewage"
"Sofia_Sewage","Kuala_Lumpur_Sewage",44,14,130,0.765957446808511,0.388888888888889,0.377068557919622,"Sofia","Sewage","Kuala_Lumpur","Sewage","Sewage-Sewage"
"Sofia_Sewage","Oslo_Sewage",35,23,13,0.507042253521127,0.426229508196721,0.0808127453244055,"Sofia","Sewage","Oslo","Sewage","Sewage-Sewage"
"Sofia_Sewage","Rio_de_Janeiro_Sewage",26,32,38,0.729166666666667,0.711111111111111,0.0180555555555555,"Sofia","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Sofia_Sewage","Barcelona_Transit",7,51,6,0.890625,0.631578947368421,0.259046052631579,"Sofia","Sewage","Barcelona","Transit","Sewage-Transit"
"Sofia_Sewage","Berlin_Transit",8,50,17,0.893333333333333,0.80952380952381,0.0838095238095238,"Sofia","Sewage","Berlin","Transit","Sewage-Transit"
"Sofia_Sewage","Bogota_Transit",12,46,11,0.826086956521739,0.647058823529412,0.179028132992327,"Sofia","Sewage","Bogota","Transit","Sewage-Transit"
"Sofia_Sewage","Hanoi_Transit",19,39,47,0.819047619047619,0.804123711340206,0.0149239077074128,"Sofia","Sewage","Hanoi","Transit","Sewage-Transit"
"Sofia_Sewage","Hong_Kong_Transit",16,42,17,0.786666666666667,0.68,0.106666666666667,"Sofia","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Sofia_Sewage","Ilorin_Transit",24,34,24,0.707317073170732,0.666666666666667,0.040650406504065,"Sofia","Sewage","Ilorin","Transit","Sewage-Transit"
"Sofia_Sewage","Kuala_Lumpur_Transit",20,38,51,0.81651376146789,0.791666666666667,0.0248470948012233,"Sofia","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Sofia_Sewage","Lisbon_Transit",13,45,12,0.814285714285714,0.648648648648649,0.165637065637066,"Sofia","Sewage","Lisbon","Transit","Sewage-Transit"
"Sofia_Sewage","Oslo_Transit",9,49,7,0.861538461538462,0.608695652173913,0.252842809364549,"Sofia","Sewage","Oslo","Transit","Sewage-Transit"
"Sofia_Sewage","Porto_Transit",9,49,8,0.863636363636364,0.64,0.223636363636364,"Sofia","Sewage","Porto","Transit","Sewage-Transit"
"Sofia_Sewage","Rio_de_Janeiro_Transit",19,39,19,0.753246753246753,0.666666666666667,0.0865800865800866,"Sofia","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Sofia_Sewage","Santiago_Transit",5,53,6,0.921875,0.705882352941177,0.215992647058823,"Sofia","Sewage","Santiago","Transit","Sewage-Transit"
"Sofia_Sewage","Singapore_Transit",10,48,4,0.838709677419355,0.444444444444444,0.39426523297491,"Sofia","Sewage","Singapore","Transit","Sewage-Transit"
"Sofia_Sewage","Sofia_Transit",17,41,16,0.77027027027027,0.653061224489796,0.117209045780474,"Sofia","Sewage","Sofia","Transit","Sewage-Transit"
"Sofia_Sewage","Taipei_Transit",15,43,15,0.794520547945205,0.666666666666667,0.127853881278539,"Sofia","Sewage","Taipei","Transit","Sewage-Transit"
"Sofia_Sewage","Vienna_Transit",16,42,19,0.792207792207792,0.703703703703704,0.0885040885040885,"Sofia","Sewage","Vienna","Transit","Sewage-Transit"
"Taipei_Sewage","Vienna_Sewage",69,134,21,0.691964285714286,0.378378378378378,0.313585907335907,"Taipei","Sewage","Vienna","Sewage","Sewage-Sewage"
"Taipei_Sewage","Bogota_Sewage",143,60,39,0.409090909090909,0.352941176470588,0.0561497326203209,"Taipei","Sewage","Bogota","Sewage","Sewage-Sewage"
"Taipei_Sewage","Hanoi_Sewage",162,41,51,0.362204724409449,0.336065573770492,0.0261391506389571,"Taipei","Sewage","Hanoi","Sewage","Sewage-Sewage"
"Taipei_Sewage","Ilorin_Sewage",50,153,15,0.770642201834862,0.375,0.395642201834862,"Taipei","Sewage","Ilorin","Sewage","Sewage-Sewage"
"Taipei_Sewage","Kuala_Lumpur_Sewage",139,64,35,0.415966386554622,0.334928229665072,0.0810381568895501,"Taipei","Sewage","Kuala_Lumpur","Sewage","Sewage-Sewage"
"Taipei_Sewage","Oslo_Sewage",34,169,14,0.84331797235023,0.451612903225806,0.391705069124424,"Taipei","Sewage","Oslo","Sewage","Sewage-Sewage"
"Taipei_Sewage","Rio_de_Janeiro_Sewage",55,148,9,0.740566037735849,0.246575342465753,0.493990695270096,"Taipei","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Taipei_Sewage","Barcelona_Transit",11,192,2,0.946341463414634,0.266666666666667,0.679674796747967,"Taipei","Sewage","Barcelona","Transit","Sewage-Transit"
"Taipei_Sewage","Berlin_Transit",13,190,12,0.93953488372093,0.648648648648649,0.290886235072282,"Taipei","Sewage","Berlin","Transit","Sewage-Transit"
"Taipei_Sewage","Bogota_Transit",16,187,7,0.923809523809524,0.466666666666667,0.457142857142857,"Taipei","Sewage","Bogota","Transit","Sewage-Transit"
"Taipei_Sewage","Hanoi_Transit",44,159,22,0.804444444444444,0.5,0.304444444444444,"Taipei","Sewage","Hanoi","Transit","Sewage-Transit"
"Taipei_Sewage","Hong_Kong_Transit",18,185,15,0.917431192660551,0.625,0.292431192660551,"Taipei","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Taipei_Sewage","Ilorin_Transit",37,166,11,0.827102803738318,0.372881355932203,0.454221447806114,"Taipei","Sewage","Ilorin","Transit","Sewage-Transit"
"Taipei_Sewage","Kuala_Lumpur_Transit",51,152,20,0.771300448430493,0.43956043956044,0.331740008870054,"Taipei","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Taipei_Sewage","Lisbon_Transit",16,187,9,0.924528301886792,0.529411764705882,0.39511653718091,"Taipei","Sewage","Lisbon","Transit","Sewage-Transit"
"Taipei_Sewage","Oslo_Transit",12,191,4,0.942028985507246,0.4,0.542028985507246,"Taipei","Sewage","Oslo","Transit","Sewage-Transit"
"Taipei_Sewage","Porto_Transit",15,188,2,0.926829268292683,0.210526315789474,0.716302952503209,"Taipei","Sewage","Porto","Transit","Sewage-Transit"
"Taipei_Sewage","Rio_de_Janeiro_Transit",26,177,12,0.87906976744186,0.48,0.399069767441861,"Taipei","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Taipei_Sewage","Santiago_Transit",9,194,2,0.95609756097561,0.307692307692308,0.648405253283302,"Taipei","Sewage","Santiago","Transit","Sewage-Transit"
"Taipei_Sewage","Singapore_Transit",12,191,2,0.941463414634146,0.25,0.691463414634146,"Taipei","Sewage","Singapore","Transit","Sewage-Transit"
"Taipei_Sewage","Sofia_Transit",19,184,14,0.912442396313364,0.595744680851064,0.3166977154623,"Taipei","Sewage","Sofia","Transit","Sewage-Transit"
"Taipei_Sewage","Taipei_Transit",15,188,15,0.931192660550459,0.666666666666667,0.264525993883792,"Taipei","Sewage","Taipei","Transit","Sewage-Transit"
"Taipei_Sewage","Vienna_Transit",20,183,15,0.908256880733945,0.6,0.308256880733945,"Taipei","Sewage","Vienna","Transit","Sewage-Transit"
"Vienna_Sewage","Bogota_Sewage",55,35,127,0.746543778801843,0.56,0.186543778801843,"Vienna","Sewage","Bogota","Sewage","Sewage-Sewage"
"Vienna_Sewage","Hanoi_Sewage",62,28,151,0.742738589211618,0.474576271186441,0.268162318025178,"Vienna","Sewage","Hanoi","Sewage","Sewage-Sewage"
"Vienna_Sewage","Ilorin_Sewage",32,58,33,0.739837398373984,0.673469387755102,0.0663680106188818,"Vienna","Sewage","Ilorin","Sewage","Sewage-Sewage"
"Vienna_Sewage","Kuala_Lumpur_Sewage",62,28,112,0.693069306930693,0.474576271186441,0.218493035744252,"Vienna","Sewage","Kuala_Lumpur","Sewage","Sewage-Sewage"
"Vienna_Sewage","Oslo_Sewage",38,52,10,0.62,0.344827586206897,0.275172413793103,"Vienna","Sewage","Oslo","Sewage","Sewage-Sewage"
"Vienna_Sewage","Rio_de_Janeiro_Sewage",28,62,36,0.777777777777778,0.72,0.0577777777777778,"Vienna","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Vienna_Sewage","Barcelona_Transit",9,81,4,0.904255319148936,0.470588235294118,0.433667083854819,"Vienna","Sewage","Barcelona","Transit","Sewage-Transit"
"Vienna_Sewage","Berlin_Transit",11,79,14,0.894230769230769,0.717948717948718,0.176282051282051,"Vienna","Sewage","Berlin","Transit","Sewage-Transit"
"Vienna_Sewage","Bogota_Transit",14,76,9,0.858585858585859,0.5625,0.296085858585859,"Vienna","Sewage","Bogota","Transit","Sewage-Transit"
"Vienna_Sewage","Hanoi_Transit",28,62,38,0.78125,0.730769230769231,0.0504807692307693,"Vienna","Sewage","Hanoi","Transit","Sewage-Transit"
"Vienna_Sewage","Hong_Kong_Transit",18,72,15,0.828571428571429,0.625,0.203571428571429,"Vienna","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Vienna_Sewage","Ilorin_Transit",27,63,21,0.756756756756757,0.608695652173913,0.148061104582844,"Vienna","Sewage","Ilorin","Transit","Sewage-Transit"
"Vienna_Sewage","Kuala_Lumpur_Transit",34,56,37,0.732283464566929,0.685185185185185,0.0470982793817439,"Vienna","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Vienna_Sewage","Lisbon_Transit",14,76,11,0.861386138613861,0.611111111111111,0.25027502750275,"Vienna","Sewage","Lisbon","Transit","Sewage-Transit"
"Vienna_Sewage","Oslo_Transit",11,79,5,0.884210526315789,0.476190476190476,0.408020050125313,"Vienna","Sewage","Oslo","Transit","Sewage-Transit"
"Vienna_Sewage","Porto_Transit",11,79,6,0.885416666666667,0.521739130434783,0.363677536231884,"Vienna","Sewage","Porto","Transit","Sewage-Transit"
"Vienna_Sewage","Rio_de_Janeiro_Transit",23,67,15,0.780952380952381,0.566037735849057,0.214914645103324,"Vienna","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Vienna_Sewage","Santiago_Transit",8,82,3,0.913978494623656,0.428571428571429,0.485407066052227,"Vienna","Sewage","Santiago","Transit","Sewage-Transit"
"Vienna_Sewage","Singapore_Transit",11,79,3,0.881720430107527,0.352941176470588,0.528779253636939,"Vienna","Sewage","Singapore","Transit","Sewage-Transit"
"Vienna_Sewage","Sofia_Transit",19,71,14,0.817307692307692,0.595744680851064,0.221563011456628,"Vienna","Sewage","Sofia","Transit","Sewage-Transit"
"Vienna_Sewage","Taipei_Transit",17,73,13,0.83495145631068,0.604651162790698,0.230300293519982,"Vienna","Sewage","Taipei","Transit","Sewage-Transit"
"Vienna_Sewage","Vienna_Transit",20,70,15,0.80952380952381,0.6,0.20952380952381,"Vienna","Sewage","Vienna","Transit","Sewage-Transit"
"Bogota_Sewage","Hanoi_Sewage",151,31,62,0.381147540983607,0.291079812206573,0.0900677287770338,"Bogota","Sewage","Hanoi","Sewage","Sewage-Sewage"
"Bogota_Sewage","Ilorin_Sewage",45,137,20,0.777227722772277,0.470588235294118,0.30663948747816,"Bogota","Sewage","Ilorin","Sewage","Sewage-Sewage"
"Bogota_Sewage","Kuala_Lumpur_Sewage",123,59,51,0.472103004291845,0.453333333333333,0.0187696709585122,"Bogota","Sewage","Kuala_Lumpur","Sewage","Sewage-Sewage"
"Bogota_Sewage","Oslo_Sewage",23,159,25,0.888888888888889,0.684931506849315,0.203957382039574,"Bogota","Sewage","Oslo","Sewage","Sewage-Sewage"
"Bogota_Sewage","Rio_de_Janeiro_Sewage",49,133,15,0.751269035532995,0.379746835443038,0.371522200089957,"Bogota","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Bogota_Sewage","Barcelona_Transit",7,175,6,0.962765957446808,0.631578947368421,0.331187010078387,"Bogota","Sewage","Barcelona","Transit","Sewage-Transit"
"Bogota_Sewage","Berlin_Transit",10,172,15,0.949238578680203,0.75,0.199238578680203,"Bogota","Sewage","Berlin","Transit","Sewage-Transit"
"Bogota_Sewage","Bogota_Transit",12,170,11,0.937823834196891,0.647058823529412,0.290765010667479,"Bogota","Sewage","Bogota","Transit","Sewage-Transit"
"Bogota_Sewage","Hanoi_Transit",44,138,22,0.784313725490196,0.5,0.284313725490196,"Bogota","Sewage","Hanoi","Transit","Sewage-Transit"
"Bogota_Sewage","Hong_Kong_Transit",12,170,21,0.940886699507389,0.777777777777778,0.163108921729611,"Bogota","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Bogota_Sewage","Ilorin_Transit",26,156,22,0.872549019607843,0.628571428571429,0.243977591036415,"Bogota","Sewage","Ilorin","Transit","Sewage-Transit"
"Bogota_Sewage","Kuala_Lumpur_Transit",51,131,20,0.747524752475248,0.43956043956044,0.307964312914808,"Bogota","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Bogota_Sewage","Lisbon_Transit",12,170,13,0.938461538461538,0.684210526315789,0.254251012145749,"Bogota","Sewage","Lisbon","Transit","Sewage-Transit"
"Bogota_Sewage","Oslo_Transit",8,174,8,0.957894736842105,0.666666666666667,0.291228070175439,"Bogota","Sewage","Oslo","Transit","Sewage-Transit"
"Bogota_Sewage","Porto_Transit",13,169,4,0.93010752688172,0.380952380952381,0.549155145929339,"Bogota","Sewage","Porto","Transit","Sewage-Transit"
"Bogota_Sewage","Rio_de_Janeiro_Transit",15,167,23,0.926829268292683,0.754098360655738,0.172730907636945,"Bogota","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Bogota_Sewage","Santiago_Transit",7,175,4,0.962365591397849,0.533333333333333,0.429032258064516,"Bogota","Sewage","Santiago","Transit","Sewage-Transit"
"Bogota_Sewage","Singapore_Transit",7,175,7,0.962962962962963,0.666666666666667,0.296296296296296,"Bogota","Sewage","Singapore","Transit","Sewage-Transit"
"Bogota_Sewage","Sofia_Transit",12,170,21,0.940886699507389,0.777777777777778,0.163108921729611,"Bogota","Sewage","Sofia","Transit","Sewage-Transit"
"Bogota_Sewage","Taipei_Transit",10,172,20,0.95049504950495,0.8,0.15049504950495,"Bogota","Sewage","Taipei","Transit","Sewage-Transit"
"Bogota_Sewage","Vienna_Transit",16,166,19,0.920398009950249,0.703703703703704,0.216694306246545,"Bogota","Sewage","Vienna","Transit","Sewage-Transit"
"Hanoi_Sewage","Ilorin_Sewage",47,166,18,0.796536796536797,0.433734939759036,0.36280185677776,"Hanoi","Sewage","Ilorin","Sewage","Sewage-Sewage"
"Hanoi_Sewage","Kuala_Lumpur_Sewage",146,67,28,0.394190871369295,0.277227722772277,0.116963148597017,"Hanoi","Sewage","Kuala_Lumpur","Sewage","Sewage-Sewage"
"Hanoi_Sewage","Oslo_Sewage",27,186,21,0.884615384615385,0.608695652173913,0.275919732441471,"Hanoi","Sewage","Oslo","Sewage","Sewage-Sewage"
"Hanoi_Sewage","Rio_de_Janeiro_Sewage",53,160,11,0.763392857142857,0.293333333333333,0.470059523809524,"Hanoi","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Hanoi_Sewage","Barcelona_Transit",8,205,5,0.963302752293578,0.555555555555556,0.407747196738022,"Hanoi","Sewage","Barcelona","Transit","Sewage-Transit"
"Hanoi_Sewage","Berlin_Transit",9,204,16,0.960698689956332,0.780487804878049,0.180210885078283,"Hanoi","Sewage","Berlin","Transit","Sewage-Transit"
"Hanoi_Sewage","Bogota_Transit",14,199,9,0.936936936936937,0.5625,0.374436936936937,"Hanoi","Sewage","Bogota","Transit","Sewage-Transit"
"Hanoi_Sewage","Hanoi_Transit",52,161,14,0.770925110132159,0.35,0.420925110132159,"Hanoi","Sewage","Hanoi","Transit","Sewage-Transit"
"Hanoi_Sewage","Hong_Kong_Transit",19,194,14,0.916299559471366,0.595744680851064,0.320554878620302,"Hanoi","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Hanoi_Sewage","Ilorin_Transit",35,178,13,0.845132743362832,0.426229508196721,0.418903235166111,"Hanoi","Sewage","Ilorin","Transit","Sewage-Transit"
"Hanoi_Sewage","Kuala_Lumpur_Transit",56,157,15,0.754385964912281,0.348837209302326,0.405548755609955,"Hanoi","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Hanoi_Sewage","Lisbon_Transit",17,196,8,0.923076923076923,0.484848484848485,0.438228438228438,"Hanoi","Sewage","Lisbon","Transit","Sewage-Transit"
"Hanoi_Sewage","Oslo_Transit",10,203,6,0.954337899543379,0.545454545454545,0.408883354088834,"Hanoi","Sewage","Oslo","Transit","Sewage-Transit"
"Hanoi_Sewage","Porto_Transit",13,200,4,0.940092165898618,0.380952380952381,0.559139784946237,"Hanoi","Sewage","Porto","Transit","Sewage-Transit"
"Hanoi_Sewage","Rio_de_Janeiro_Transit",21,192,17,0.908695652173913,0.618181818181818,0.290513833992095,"Hanoi","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Hanoi_Sewage","Santiago_Transit",7,206,4,0.967741935483871,0.533333333333333,0.434408602150538,"Hanoi","Sewage","Santiago","Transit","Sewage-Transit"
"Hanoi_Sewage","Singapore_Transit",10,203,4,0.953917050691244,0.444444444444444,0.5094726062468,"Hanoi","Sewage","Singapore","Transit","Sewage-Transit"
"Hanoi_Sewage","Sofia_Transit",18,195,15,0.921052631578947,0.625,0.296052631578947,"Hanoi","Sewage","Sofia","Transit","Sewage-Transit"
"Hanoi_Sewage","Taipei_Transit",13,200,17,0.943478260869565,0.723404255319149,0.220074005550416,"Hanoi","Sewage","Taipei","Transit","Sewage-Transit"
"Hanoi_Sewage","Vienna_Transit",19,194,16,0.91703056768559,0.627450980392157,0.289579587293433,"Hanoi","Sewage","Vienna","Transit","Sewage-Transit"
"Ilorin_Sewage","Kuala_Lumpur_Sewage",44,21,130,0.774358974358974,0.488372093023256,0.285986881335719,"Ilorin","Sewage","Kuala_Lumpur","Sewage","Sewage-Sewage"
"Ilorin_Sewage","Oslo_Sewage",22,43,26,0.758241758241758,0.702702702702703,0.0555390555390555,"Ilorin","Sewage","Oslo","Sewage","Sewage-Sewage"
"Ilorin_Sewage","Rio_de_Janeiro_Sewage",27,38,37,0.735294117647059,0.732673267326733,0.00262085032032622,"Ilorin","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Ilorin_Sewage","Barcelona_Transit",8,57,5,0.885714285714286,0.555555555555556,0.33015873015873,"Ilorin","Sewage","Barcelona","Transit","Sewage-Transit"
"Ilorin_Sewage","Berlin_Transit",8,57,17,0.902439024390244,0.80952380952381,0.0929152148664344,"Ilorin","Sewage","Berlin","Transit","Sewage-Transit"
"Ilorin_Sewage","Bogota_Transit",10,55,13,0.871794871794872,0.722222222222222,0.14957264957265,"Ilorin","Sewage","Bogota","Transit","Sewage-Transit"
"Ilorin_Sewage","Hanoi_Transit",23,42,43,0.787037037037037,0.785046728971963,0.0019903080650745,"Ilorin","Sewage","Hanoi","Transit","Sewage-Transit"
"Ilorin_Sewage","Hong_Kong_Transit",16,49,17,0.804878048780488,0.68,0.124878048780488,"Ilorin","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Ilorin_Sewage","Ilorin_Transit",23,42,25,0.744444444444444,0.684931506849315,0.0595129375951294,"Ilorin","Sewage","Ilorin","Transit","Sewage-Transit"
"Ilorin_Sewage","Kuala_Lumpur_Transit",22,43,49,0.807017543859649,0.796296296296296,0.0107212475633528,"Ilorin","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Ilorin_Sewage","Lisbon_Transit",10,55,15,0.875,0.75,0.125,"Ilorin","Sewage","Lisbon","Transit","Sewage-Transit"
"Ilorin_Sewage","Oslo_Transit",11,54,5,0.842857142857143,0.476190476190476,0.366666666666667,"Ilorin","Sewage","Oslo","Transit","Sewage-Transit"
"Ilorin_Sewage","Porto_Transit",7,58,10,0.906666666666667,0.740740740740741,0.165925925925926,"Ilorin","Sewage","Porto","Transit","Sewage-Transit"
"Ilorin_Sewage","Rio_de_Janeiro_Transit",16,49,22,0.816091954022989,0.733333333333333,0.0827586206896552,"Ilorin","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Ilorin_Sewage","Santiago_Transit",6,59,5,0.914285714285714,0.625,0.289285714285714,"Ilorin","Sewage","Santiago","Transit","Sewage-Transit"
"Ilorin_Sewage","Singapore_Transit",11,54,3,0.838235294117647,0.352941176470588,0.485294117647059,"Ilorin","Sewage","Singapore","Transit","Sewage-Transit"
"Ilorin_Sewage","Sofia_Transit",16,49,17,0.804878048780488,0.68,0.124878048780488,"Ilorin","Sewage","Sofia","Transit","Sewage-Transit"
"Ilorin_Sewage","Taipei_Transit",13,52,17,0.841463414634146,0.723404255319149,0.118059159314997,"Ilorin","Sewage","Taipei","Transit","Sewage-Transit"
"Ilorin_Sewage","Vienna_Transit",19,46,16,0.765432098765432,0.627450980392157,0.137981118373275,"Ilorin","Sewage","Vienna","Transit","Sewage-Transit"
