profile_id	Barcelona_Sewage_2M	Berlin_Sewage_2M	Bogota_Sewage_2M	Hanoi_Sewage_2M	Hong_Kong_Sewage_2M	Ilorin_Sewage_2M	Kuala_Lumpur_Sewage_2M	Lisbon_Sewage_2M	Oslo_Sewage_2M	Porto_Sewage_2M	Rio_de_Janeiro_Sewage_2M	Santiago_Sewage_2M	Singapore_Sewage_2M	Sofia_Sewage_2M	Taipei_Sewage_2M	Vienna_Sewage_2M	Barcelona_Transit_5M	Berlin_Transit_5M	Bogota_Transit_5M	Hanoi_Transit_5M	Hong_Kong_Transit_5M	Ilorin_Transit_5M	Kuala_Lumpur_Transit_5M	Lisbon_Transit_5M	Oslo_Transit_5M	Porto_Transit_5M	Rio_de_Janeiro_Transit_5M	Santiago_Transit_5M	Singapore_Transit_5M	Sofia_Transit_5M	Taipei_Transit_5M	Vienna_Transit_5M
Santiago_Sewage_2M	0.641025641025641	0.6097560975609756	0.8333333333333333	0.8048780487804877	0.8446601941747572	0.6875000000000001	0.6727272727272727	0.6326530612244898	0.5555555555555556	0.5681818181818182	0.6206896551724138	0	0.782608695652174	0.575	0.761904761904762	0.5348837209302325	0.8125000000000001	0.8108108108108109	0.775	0.7761194029850745	0.7073170731707317	0.6730769230769231	0.8210526315789474	0.7499999999999999	0.7575757575757575	0.8108108108108109	0.7446808510638298	0.8437499999999999	0.7499999999999999	0.6904761904761904	0.7000000000000001	0.6976744186046512
Singapore_Sewage_2M	0.8469387755102041	0.8061224489795918	0.6597938144329897	0.5094339622641509	0.37272727272727274	0.891304347826087	0.6428571428571429	0.7669902912621359	0.8210526315789474	0.7575757575757575	0.8636363636363636	0.782608695652174	0	0.8061224489795918	0.62	0.7941176470588235	0.9111111111111111	0.9052631578947368	0.8404255319148937	0.6972477064220183	0.8585858585858585	0.7475728155339806	0.5043478260869565	0.8421052631578948	0.9021739130434783	0.8571428571428571	0.8217821782178217	0.9222222222222222	0.9130434782608696	0.8725490196078431	0.8686868686868687	0.8514851485148515
Sofia_Sewage_2M	0.6190476190476191	0.5581395348837209	0.8805970149253731	0.7590361445783133	0.8727272727272727	0.6944444444444444	0.631578947368421	0.56	0.5	0.6666666666666666	0.7499999999999999	0.575	0.8061224489795918	0	0.7611940298507462	0.6122448979591837	0.8974358974358974	0.8863636363636364	0.8	0.8082191780821918	0.7111111111111111	0.7017543859649124	0.8640776699029126	0.7777777777777778	0.8205128205128205	0.8604651162790697	0.7450980392156863	0.8648648648648648	0.7837837837837839	0.7234042553191489	0.6428571428571429	0.7021276595744682
Taipei_Sewage_2M	0.765625	0.7611940298507462	0.6666666666666666	0.6222222222222222	0.5643564356435643	0.8070175438596492	0.625	0.76	0.7213114754098361	0.7101449275362319	0.8	0.761904761904762	0.62	0.7611940298507462	0	0.7285714285714285	0.896551724137931	0.90625	0.846153846153846	0.7142857142857143	0.855072463768116	0.7499999999999999	0.6601941747572816	0.8656716417910448	0.8833333333333333	0.8524590163934427	0.8194444444444444	0.8947368421052632	0.8813559322033898	0.8591549295774648	0.8695652173913044	0.8285714285714285
Vienna_Sewage_2M	0.4	0.5217391304347826	0.8260869565217391	0.8279569892473119	0.8288288288288288	0.6749999999999999	0.6451612903225806	0.4081632653061224	0.46341463414634143	0.489795918367347	0.6923076923076924	0.5348837209302325	0.7941176470588235	0.6122448979591837	0.7285714285714285	0	0.8048780487804877	0.8043478260869564	0.7499999999999999	0.7432432432432433	0.72	0.7096774193548387	0.8285714285714285	0.8039215686274509	0.761904761904762	0.8043478260869564	0.6274509803921569	0.8571428571428571	0.7560975609756097	0.7058823529411764	0.6875000000000001	0.6862745098039216
Barcelona_Transit_5M	0.8529411764705882	0.8055555555555556	0.9019607843137255	0.9090909090909091	0.9285714285714286	0.782608695652174	0.8653846153846153	0.7954545454545454	0.8484848484848484	0.8048780487804877	0.761904761904762	0.8125000000000001	0.9111111111111111	0.8974358974358974	0.896551724137931	0.8048780487804877	0	0.5	0.5416666666666666	0.8070175438596492	0.6071428571428571	0.7499999999999999	0.8863636363636364	0.7586206896551725	0.5	0.5714285714285715	0.6363636363636364	0.4666666666666667	0.7000000000000001	0.6333333333333334	0.6896551724137931	0.6875000000000001
Berlin_Transit_5M	0.846153846153846	0.8604651162790697	0.8727272727272727	0.888888888888889	0.911764705882353	0.8275862068965517	0.8983050847457628	0.8200000000000001	0.8421052631578948	0.8541666666666666	0.8148148148148148	0.8108108108108109	0.9052631578947368	0.8863636363636364	0.90625	0.8043478260869564	0.5	0	0.48148148148148145	0.7666666666666667	0.6363636363636364	0.673913043478261	0.8571428571428571	0.6451612903225806	0.6799999999999999	0.56	0.5428571428571428	0.4736842105263158	0.7692307692307693	0.6176470588235294	0.7428571428571429	0.7027027027027027
Bogota_Transit_5M	0.7804878048780487	0.7441860465116279	0.8448275862068965	0.8554216867469879	0.8952380952380952	0.7812500000000001	0.8135593220338984	0.7450980392156863	0.7435897435897436	0.7755102040816326	0.7666666666666667	0.775	0.8404255319148937	0.8	0.846153846153846	0.7499999999999999	0.5416666666666666	0.48148148148148145	0	0.765625	0.6111111111111112	0.6799999999999999	0.8526315789473684	0.6176470588235294	0.6428571428571429	0.5862068965517241	0.5263157894736842	0.5217391304347826	0.7241379310344828	0.5945945945945945	0.7105263157894737	0.6749999999999999
Hanoi_Transit_5M	0.7971014492753623	0.8243243243243243	0.717948717948718	0.6666666666666666	0.6454545454545454	0.819672131147541	0.788235294117647	0.7875000000000001	0.7761194029850745	0.7432432432432433	0.8333333333333333	0.7761194029850745	0.6972477064220183	0.8082191780821918	0.7142857142857143	0.7432432432432433	0.8070175438596492	0.7666666666666667	0.765625	0	0.7230769230769232	0.625	0.5656565656565656	0.7692307692307693	0.8166666666666667	0.8253968253968255	0.7101449275362319	0.8245614035087719	0.8524590163934427	0.7499999999999999	0.8285714285714285	0.7536231884057971
Hong_Kong_Transit_5M	0.7441860465116279	0.7111111111111111	0.873015873015873	0.8072289156626505	0.8990825688073394	0.6129032258064516	0.7666666666666667	0.6923076923076924	0.7073170731707317	0.72	0.7941176470588235	0.7073170731707317	0.8585858585858585	0.7111111111111111	0.855072463768116	0.72	0.6071428571428571	0.6363636363636364	0.6111111111111112	0.7230769230769232	0	0.5714285714285715	0.8105263157894737	0.7560975609756097	0.4444444444444445	0.676470588235294	0.6666666666666666	0.6896551724137931	0.48148148148148145	0.25	0.4411764705882353	0.3714285714285714
Ilorin_Transit_5M	0.7719298245614035	0.7457627118644068	0.8082191780821918	0.6309523809523809	0.7747747747747747	0.717391304347826	0.6956521739130436	0.6666666666666666	0.7222222222222222	0.7096774193548387	0.8367346938775511	0.6730769230769231	0.7475728155339806	0.7017543859649124	0.7499999999999999	0.7096774193548387	0.7499999999999999	0.673913043478261	0.6799999999999999	0.625	0.5714285714285715	0	0.6701030927835051	0.7358490566037735	0.6818181818181819	0.7291666666666666	0.6181818181818182	0.7727272727272727	0.7333333333333334	0.5882352941176471	0.6730769230769231	0.5961538461538461
Kuala_Lumpur_Transit_5M	0.8811881188118811	0.8640776699029126	0.5555555555555556	0.5504587155963303	0.3873873873873874	0.8666666666666666	0.7685185185185186	0.7904761904761904	0.88	0.839622641509434	0.9010989010989011	0.8210526315789474	0.5043478260869565	0.8640776699029126	0.6601941747572816	0.8285714285714285	0.8863636363636364	0.8571428571428571	0.8526315789473684	0.5656565656565656	0.8105263157894737	0.6701030927835051	0	0.8775510204081634	0.8522727272727273	0.8695652173913044	0.8446601941747572	0.8850574712643678	0.8764044943820225	0.7894736842105263	0.8210526315789474	0.7789473684210527
Lisbon_Transit_5M	0.813953488372093	0.8297872340425533	0.8852459016393442	0.8148148148148148	0.8640776699029126	0.8235294117647058	0.8166666666666667	0.7499999999999999	0.717948717948718	0.7551020408163265	0.8125000000000001	0.7499999999999999	0.8421052631578948	0.7777777777777778	0.8656716417910448	0.8039215686274509	0.7586206896551725	0.6451612903225806	0.6176470588235294	0.7692307692307693	0.7560975609756097	0.7358490566037735	0.8775510204081634	0	0.8529411764705882	0.6451612903225806	0.575	0.6538461538461539	0.8484848484848484	0.7674418604651162	0.8372093023255813	0.8
Oslo_Transit_5M	0.7647058823529412	0.7222222222222222	0.9074074074074074	0.8987341772151899	0.9306930693069307	0.5238095238095238	0.8301886792452831	0.782608695652174	0.7941176470588235	0.761904761904762	0.7916666666666666	0.7575757575757575	0.9021739130434783	0.8205128205128205	0.8833333333333333	0.761904761904762	0.5	0.6799999999999999	0.6428571428571429	0.8166666666666667	0.4444444444444445	0.6818181818181819	0.8522727272727273	0.8529411764705882	0	0.6799999999999999	0.7692307692307693	0.631578947368421	0.3888888888888889	0.4827586206896552	0.48148148148148145	0.5
Porto_Transit_5M	0.7837837837837839	0.8048780487804877	0.8928571428571428	0.846153846153846	0.8673469387755102	0.7857142857142858	0.7735849056603773	0.7959183673469388	0.8108108108108109	0.8297872340425533	0.7692307692307693	0.8108108108108109	0.8571428571428571	0.8604651162790697	0.8524590163934427	0.8043478260869564	0.5714285714285715	0.56	0.5862068965517241	0.8253968253968255	0.676470588235294	0.7291666666666666	0.8695652173913044	0.6451612903225806	0.6799999999999999	0	0.6578947368421052	0.4736842105263158	0.7692307692307693	0.6944444444444444	0.7428571428571429	0.7368421052631579
Rio_de_Janeiro_Transit_5M	0.7234042553191489	0.7692307692307693	0.8507462686567165	0.7647058823529412	0.8333333333333333	0.8048780487804877	0.787878787878788	0.6037735849056604	0.688888888888889	0.6792452830188679	0.825	0.7446808510638298	0.8217821782178217	0.7450980392156863	0.8194444444444444	0.6274509803921569	0.6363636363636364	0.5428571428571428	0.5263157894736842	0.7101449275362319	0.6666666666666666	0.6181818181818182	0.8446601941747572	0.575	0.7692307692307693	0.6578947368421052	0	0.6666666666666666	0.825	0.6521739130434783	0.7708333333333333	0.7142857142857143
Santiago_Transit_5M	0.8484848484848484	0.8333333333333333	0.8775510204081634	0.9078947368421052	0.9387755102040816	0.7727272727272727	0.9056603773584906	0.8444444444444443	0.8437499999999999	0.8571428571428571	0.7499999999999999	0.8437499999999999	0.9222222222222222	0.8648648648648648	0.8947368421052632	0.8571428571428571	0.4666666666666667	0.4736842105263158	0.5217391304347826	0.8245614035087719	0.6896551724137931	0.7727272727272727	0.8850574712643678	0.6538461538461539	0.631578947368421	0.4736842105263158	0.6666666666666666	0	0.7499999999999999	0.7096774193548387	0.7241379310344828	0.71875
Singapore_Transit_5M	0.7575757575757575	0.7499999999999999	0.9056603773584906	0.8974358974358974	0.9299999999999999	0.5	0.8269230769230769	0.7777777777777778	0.787878787878788	0.7857142857142858	0.782608695652174	0.7499999999999999	0.9130434782608696	0.7837837837837839	0.8813559322033898	0.7560975609756097	0.7000000000000001	0.7692307692307693	0.7241379310344828	0.8524590163934427	0.48148148148148145	0.7333333333333334	0.8764044943820225	0.8484848484848484	0.3888888888888889	0.7692307692307693	0.825	0.7499999999999999	0	0.5666666666666667	0.6206896551724138	0.625
Sofia_Transit_5M	0.7555555555555554	0.6956521739130436	0.8769230769230769	0.8255813953488372	0.8807339449541284	0.6363636363636364	0.7540983606557378	0.7037037037037037	0.7209302325581396	0.7307692307692308	0.8055555555555556	0.6904761904761904	0.8725490196078431	0.7234042553191489	0.8591549295774648	0.7058823529411764	0.6333333333333334	0.6176470588235294	0.5945945945945945	0.7499999999999999	0.25	0.5882352941176471	0.7894736842105263	0.7674418604651162	0.4827586206896552	0.6944444444444444	0.6521739130434783	0.7096774193548387	0.5666666666666667	0	0.33333333333333337	0.3142857142857143
Taipei_Transit_5M	0.7674418604651162	0.575	0.90625	0.8863636363636364	0.9181818181818181	0.6451612903225806	0.7192982456140351	0.7115384615384616	0.7317073170731707	0.74	0.8235294117647058	0.7000000000000001	0.8686868686868687	0.6428571428571429	0.8695652173913044	0.6875000000000001	0.6896551724137931	0.7428571428571429	0.7105263157894737	0.8285714285714285	0.4411764705882353	0.6730769230769231	0.8210526315789474	0.8372093023255813	0.48148148148148145	0.7428571428571429	0.7708333333333333	0.7241379310344828	0.6206896551724138	0.33333333333333337	0	0.4
Vienna_Transit_5M	0.7333333333333334	0.7021276595744682	0.8437499999999999	0.813953488372093	0.9017857142857143	0.6060606060606061	0.7377049180327869	0.7321428571428571	0.7272727272727273	0.7358490566037735	0.8108108108108109	0.6976744186046512	0.8514851485148515	0.7021276595744682	0.8285714285714285	0.6862745098039216	0.6875000000000001	0.7027027027027027	0.6749999999999999	0.7536231884057971	0.3714285714285714	0.5961538461538461	0.7789473684210527	0.8	0.5	0.7368421052631579	0.7142857142857143	0.71875	0.625	0.3142857142857143	0.4	0
