profile_id	Barcelona_Sewage_3M	Berlin_Sewage_3M	Bogota_Sewage_3M	Hanoi_Sewage_3M	Hong_Kong_Sewage_3M	Ilorin_Sewage_3M	Kuala_Lumpur_Sewage_3M	Lisbon_Sewage_3M	Oslo_Sewage_3M	Porto_Sewage_3M	Rio_de_Janeiro_Sewage_3M	Santiago_Sewage_3M	Singapore_Sewage_3M	Sofia_Sewage_3M	Taipei_Sewage_3M	Vienna_Sewage_3M	Barcelona_Transit_5M	Berlin_Transit_5M	Bogota_Transit_5M	Hanoi_Transit_5M	Hong_Kong_Transit_5M	Ilorin_Transit_5M	Kuala_Lumpur_Transit_5M	Lisbon_Transit_5M	Oslo_Transit_5M	Porto_Transit_5M	Rio_de_Janeiro_Transit_5M	Santiago_Transit_5M	Singapore_Transit_5M	Sofia_Transit_5M	Taipei_Transit_5M	Vienna_Transit_5M
Barcelona_Sewage_3M	0	0.3571428571428571	0.6785714285714285	0.7096774193548387	0.7000000000000001	0.4	0.6666666666666666	0.5789473684210525	0.19999999999999998	0.5	0.65	0.5294117647058824	0.71875	0.5	0.6399999999999999	0.5499999999999999	0.5833333333333334	0.6666666666666666	0.42857142857142855	0.7037037037037037	0.5789473684210525	0.6	0.71875	0.5625	0.5833333333333334	0.5714285714285715	0.5555555555555556	0.5454545454545454	0.5454545454545454	0.5294117647058824	0.5333333333333333	0.5789473684210525
Berlin_Sewage_3M	0.3571428571428571	0	0.5517241379310345	0.59375	0.5806451612903226	0.29411764705882354	0.5862068965517241	0.47619047619047616	0.4666666666666667	0.4	0.5454545454545454	0.4210526315789474	0.6060606060606061	0.4736842105263158	0.5	0.45454545454545453	0.625	0.6190476190476191	0.5	0.5185185185185185	0.5454545454545454	0.5652173913043478	0.5625	0.5263157894736842	0.625	0.5294117647058824	0.5238095238095238	0.6	0.6875000000000001	0.5	0.5	0.47619047619047616
Bogota_Sewage_3M	0.6785714285714285	0.5517241379310345	0	0.15625	0.1875	0.5172413793103449	0.22580645161290322	0.4666666666666667	0.6785714285714285	0.41379310344827586	0.4666666666666667	0.42857142857142855	0.18181818181818182	0.46428571428571425	0.2903225806451613	0.4	0.8	0.6129032258064516	0.6333333333333334	0.25806451612903225	0.5625	0.43333333333333335	0.18181818181818182	0.5517241379310345	0.8387096774193548	0.7000000000000001	0.5483870967741935	0.8333333333333333	0.7931034482758621	0.625	0.71875	0.5625
Hanoi_Sewage_3M	0.7096774193548387	0.59375	0.15625	0	0.09375	0.5161290322580645	0.2424242424242424	0.46874999999999994	0.7096774193548387	0.46874999999999994	0.41935483870967744	0.48387096774193555	0.0909090909090909	0.5161290322580645	0.19354838709677416	0.40625	0.7812500000000001	0.6060606060606061	0.625	0.21875	0.5151515151515151	0.43750000000000006	0.14705882352941177	0.59375	0.8181818181818181	0.6875000000000001	0.5	0.8125000000000001	0.8125000000000001	0.5757575757575757	0.7058823529411764	0.5151515151515151
Hong_Kong_Sewage_3M	0.7000000000000001	0.5806451612903226	0.1875	0.09375	0	0.5483870967741935	0.16129032258064516	0.45161290322580644	0.7000000000000001	0.45161290322580644	0.4	0.4666666666666667	0.0625	0.5	0.22580645161290322	0.3870967741935484	0.7741935483870968	0.5483870967741935	0.6129032258064516	0.30303030303030304	0.5454545454545454	0.46874999999999994	0.12121212121212122	0.625	0.8125000000000001	0.6774193548387097	0.53125	0.8064516129032258	0.8064516129032258	0.6060606060606061	0.65625	0.5454545454545454
Ilorin_Sewage_3M	0.4	0.29411764705882354	0.5172413793103449	0.5161290322580645	0.5483870967741935	0	0.5517241379310345	0.5652173913043478	0.5	0.42857142857142855	0.5652173913043478	0.5238095238095238	0.53125	0.5	0.4	0.4782608695652174	0.7222222222222222	0.6363636363636364	0.6	0.48148148148148145	0.5	0.5833333333333334	0.53125	0.6190476190476191	0.7222222222222222	0.631578947368421	0.5454545454545454	0.7058823529411764	0.7058823529411764	0.5238095238095238	0.6	0.5
Kuala_Lumpur_Sewage_3M	0.6666666666666666	0.5862068965517241	0.22580645161290322	0.2424242424242424	0.16129032258064516	0.5517241379310345	0	0.5	0.6666666666666666	0.4482758620689655	0.4482758620689655	0.46428571428571425	0.15625	0.5	0.2666666666666667	0.48387096774193555	0.7499999999999999	0.5	0.5714285714285715	0.34375000000000006	0.5	0.41379310344827586	0.21212121212121215	0.5862068965517241	0.7931034482758621	0.6428571428571429	0.5333333333333333	0.7857142857142858	0.7857142857142858	0.5666666666666667	0.6206896551724138	0.5483870967741935
Lisbon_Sewage_3M	0.5789473684210525	0.47619047619047616	0.4666666666666667	0.46874999999999994	0.45161290322580644	0.5652173913043478	0.5	0	0.5	0.19999999999999998	0.2857142857142857	0.3	0.48484848484848486	0.2631578947368421	0.40740740740740744	0.2727272727272727	0.631578947368421	0.5	0.45000000000000007	0.4827586206896552	0.5	0.391304347826087	0.43750000000000006	0.4	0.7000000000000001	0.4736842105263158	0.40909090909090906	0.6842105263157895	0.6842105263157895	0.5217391304347826	0.5909090909090909	0.2857142857142857
Oslo_Sewage_3M	0.19999999999999998	0.4666666666666667	0.6785714285714285	0.7096774193548387	0.7000000000000001	0.5	0.6666666666666666	0.5	0	0.5	0.5789473684210525	0.43750000000000006	0.71875	0.4	0.6399999999999999	0.5499999999999999	0.45454545454545453	0.5882352941176471	0.3076923076923077	0.6538461538461539	0.5	0.6	0.71875	0.4666666666666667	0.5833333333333334	0.4615384615384615	0.47058823529411764	0.5454545454545454	0.5454545454545454	0.43750000000000006	0.5333333333333333	0.5789473684210525
Porto_Sewage_3M	0.5	0.4	0.41379310344827586	0.46874999999999994	0.45161290322580644	0.42857142857142855	0.4482758620689655	0.19999999999999998	0.5	0	0.3636363636363636	0.38095238095238093	0.48484848484848486	0.2631578947368421	0.40740740740740744	0.34782608695652173	0.631578947368421	0.5652173913043478	0.45000000000000007	0.4827586206896552	0.5	0.391304347826087	0.43750000000000006	0.4	0.7000000000000001	0.4736842105263158	0.4782608695652174	0.6842105263157895	0.6842105263157895	0.5217391304347826	0.5909090909090909	0.3636363636363636
Rio_de_Janeiro_Sewage_3M	0.65	0.5454545454545454	0.4666666666666667	0.41935483870967744	0.4	0.5652173913043478	0.4482758620689655	0.2857142857142857	0.5789473684210525	0.3636363636363636	0	0.45454545454545453	0.43750000000000006	0.35	0.40740740740740744	0.4799999999999999	0.631578947368421	0.5652173913043478	0.5238095238095238	0.4827586206896552	0.56	0.52	0.43750000000000006	0.5454545454545454	0.7000000000000001	0.4736842105263158	0.4782608695652174	0.6842105263157895	0.6842105263157895	0.5833333333333334	0.6521739130434783	0.4347826086956522
Santiago_Sewage_3M	0.5294117647058824	0.4210526315789474	0.42857142857142855	0.48387096774193555	0.4666666666666667	0.5238095238095238	0.46428571428571425	0.3	0.43750000000000006	0.38095238095238093	0.45454545454545453	0	0.5	0.17647058823529413	0.4230769230769231	0.4347826086956522	0.6666666666666666	0.5238095238095238	0.4736842105263158	0.5	0.5217391304347826	0.40909090909090906	0.5	0.4210526315789474	0.7368421052631579	0.5789473684210525	0.42857142857142855	0.7222222222222222	0.7222222222222222	0.47619047619047616	0.6190476190476191	0.38095238095238093
Singapore_Sewage_3M	0.71875	0.6060606060606061	0.18181818181818182	0.0909090909090909	0.0625	0.53125	0.15625	0.48484848484848486	0.71875	0.48484848484848486	0.43750000000000006	0.5	0	0.53125	0.21875	0.42424242424242425	0.787878787878788	0.5757575757575757	0.6363636363636364	0.29411764705882354	0.5294117647058824	0.5	0.06060606060606061	0.6470588235294118	0.8235294117647058	0.6969696969696969	0.5588235294117647	0.8181818181818181	0.8181818181818181	0.5882352941176471	0.676470588235294	0.5294117647058824
Sofia_Sewage_3M	0.5	0.4736842105263158	0.46428571428571425	0.5161290322580645	0.5	0.5	0.5	0.2631578947368421	0.4	0.2631578947368421	0.35	0.17647058823529413	0.53125	0	0.4615384615384615	0.40909090909090906	0.6470588235294118	0.5714285714285715	0.35294117647058826	0.5357142857142857	0.42857142857142855	0.45454545454545453	0.53125	0.29411764705882354	0.7222222222222222	0.47058823529411764	0.4	0.7058823529411764	0.625	0.45000000000000007	0.6	0.42857142857142855
Taipei_Sewage_3M	0.6399999999999999	0.5	0.2903225806451613	0.19354838709677416	0.22580645161290322	0.4	0.2666666666666667	0.40740740740740744	0.6399999999999999	0.40740740740740744	0.40740740740740744	0.4230769230769231	0.21875	0.4615384615384615	0	0.33333333333333337	0.7307692307692308	0.5185185185185185	0.5384615384615384	0.24137931034482762	0.40740740740740744	0.42857142857142855	0.21875	0.6071428571428571	0.7777777777777778	0.6153846153846153	0.4444444444444445	0.7692307692307693	0.7692307692307693	0.48148148148148145	0.6428571428571429	0.46428571428571425
Vienna_Sewage_3M	0.5499999999999999	0.45454545454545453	0.4	0.40625	0.3870967741935484	0.4782608695652174	0.48387096774193555	0.2727272727272727	0.5499999999999999	0.34782608695652173	0.4799999999999999	0.4347826086956522	0.42424242424242425	0.40909090909090906	0.33333333333333337	0	0.6666666666666666	0.40909090909090906	0.42857142857142855	0.41379310344827586	0.4166666666666667	0.375	0.375	0.45454545454545453	0.7272727272727273	0.5238095238095238	0.391304347826087	0.7142857142857143	0.7142857142857143	0.5	0.625	0.4799999999999999
Barcelona_Transit_5M	0.5833333333333334	0.625	0.8	0.7812500000000001	0.7741935483870968	0.7222222222222222	0.7499999999999999	0.631578947368421	0.45454545454545453	0.631578947368421	0.631578947368421	0.6666666666666666	0.787878787878788	0.6470588235294118	0.7307692307692308	0.6666666666666666	0	0.5625	0.3846153846153846	0.6923076923076924	0.5555555555555556	0.5789473684210525	0.7499999999999999	0.625	0.4	0.4166666666666667	0.5294117647058824	0.33333333333333337	0.6363636363636364	0.5	0.5	0.631578947368421
Berlin_Transit_5M	0.6666666666666666	0.6190476190476191	0.6129032258064516	0.6060606060606061	0.5483870967741935	0.6363636363636364	0.5	0.5	0.5882352941176471	0.5652173913043478	0.5652173913043478	0.5238095238095238	0.5757575757575757	0.5714285714285715	0.5185185185185185	0.40909090909090906	0.5625	0	0.4444444444444445	0.48148148148148145	0.42857142857142855	0.38095238095238093	0.53125	0.4736842105263158	0.6470588235294118	0.47058823529411764	0.4	0.5333333333333333	0.7777777777777778	0.45000000000000007	0.5263157894736842	0.5
Bogota_Transit_5M	0.42857142857142855	0.5	0.6333333333333334	0.625	0.6129032258064516	0.6	0.5714285714285715	0.45000000000000007	0.3076923076923077	0.45000000000000007	0.5238095238095238	0.4736842105263158	0.6363636363636364	0.35294117647058826	0.5384615384615384	0.42857142857142855	0.3846153846153846	0.4444444444444445	0	0.5	0.27777777777777773	0.47619047619047616	0.59375	0.3125	0.5	0.2857142857142857	0.33333333333333337	0.4615384615384615	0.5714285714285715	0.29411764705882354	0.47058823529411764	0.5238095238095238
Hanoi_Transit_5M	0.7037037037037037	0.5185185185185185	0.25806451612903225	0.21875	0.30303030303030304	0.48148148148148145	0.34375000000000006	0.4827586206896552	0.6538461538461539	0.4827586206896552	0.4827586206896552	0.5	0.29411764705882354	0.5357142857142857	0.24137931034482762	0.41379310344827586	0.6923076923076924	0.48148148148148145	0.5	0	0.37037037037037035	0.4482758620689655	0.2424242424242424	0.5185185185185185	0.7407407407407407	0.5769230769230769	0.46428571428571425	0.7307692307692308	0.7777777777777778	0.4444444444444445	0.6071428571428571	0.4827586206896552
Hong_Kong_Transit_5M	0.5789473684210525	0.5454545454545454	0.5625	0.5151515151515151	0.5454545454545454	0.5	0.5	0.5	0.5	0.5	0.56	0.5217391304347826	0.5294117647058824	0.42857142857142855	0.40740740740740744	0.4166666666666667	0.5555555555555556	0.42857142857142855	0.27777777777777773	0.37037037037037035	0	0.4583333333333333	0.48484848484848486	0.4	0.5555555555555556	0.3888888888888889	0.33333333333333337	0.6111111111111112	0.6111111111111112	0.1111111111111111	0.3684210526315789	0.4347826086956522
Ilorin_Transit_5M	0.6	0.5652173913043478	0.43333333333333335	0.43750000000000006	0.46874999999999994	0.5833333333333334	0.41379310344827586	0.391304347826087	0.6	0.391304347826087	0.52	0.40909090909090906	0.5	0.45454545454545453	0.42857142857142855	0.375	0.5789473684210525	0.38095238095238093	0.47619047619047616	0.4482758620689655	0.4583333333333333	0	0.45454545454545453	0.42857142857142855	0.7142857142857143	0.5714285714285715	0.2857142857142857	0.631578947368421	0.761904761904762	0.4782608695652174	0.6086956521739131	0.391304347826087
Kuala_Lumpur_Transit_5M	0.71875	0.5625	0.18181818181818182	0.14705882352941177	0.12121212121212122	0.53125	0.21212121212121215	0.43750000000000006	0.71875	0.43750000000000006	0.43750000000000006	0.5	0.06060606060606061	0.53125	0.21875	0.375	0.7499999999999999	0.53125	0.59375	0.2424242424242424	0.48484848484848486	0.45454545454545453	0	0.6060606060606061	0.787878787878788	0.65625	0.5151515151515151	0.7812500000000001	0.8181818181818181	0.5454545454545454	0.6363636363636364	0.48484848484848486
Lisbon_Transit_5M	0.5625	0.5263157894736842	0.5517241379310345	0.59375	0.625	0.6190476190476191	0.5862068965517241	0.4	0.4666666666666667	0.4	0.5454545454545454	0.4210526315789474	0.6470588235294118	0.29411764705882354	0.6071428571428571	0.45454545454545453	0.625	0.4736842105263158	0.3125	0.5185185185185185	0.4	0.42857142857142855	0.6060606060606061	0	0.7058823529411764	0.43750000000000006	0.3684210526315789	0.6	0.6875000000000001	0.4210526315789474	0.5789473684210525	0.5454545454545454
Oslo_Transit_5M	0.5833333333333334	0.625	0.8387096774193548	0.8181818181818181	0.8125000000000001	0.7222222222222222	0.7931034482758621	0.7000000000000001	0.5833333333333334	0.7000000000000001	0.7000000000000001	0.7368421052631579	0.8235294117647058	0.7222222222222222	0.7777777777777778	0.7272727272727273	0.4	0.6470588235294118	0.5	0.7407407407407407	0.5555555555555556	0.7142857142857143	0.787878787878788	0.7058823529411764	0	0.4166666666666667	0.6111111111111112	0.5	0.5	0.5	0.3846153846153846	0.5555555555555556
Porto_Transit_5M	0.5714285714285715	0.5294117647058824	0.7000000000000001	0.6875000000000001	0.6774193548387097	0.631578947368421	0.6428571428571429	0.4736842105263158	0.4615384615384615	0.4736842105263158	0.4736842105263158	0.5789473684210525	0.6969696969696969	0.47058823529411764	0.6153846153846153	0.5238095238095238	0.4166666666666667	0.47058823529411764	0.2857142857142857	0.5769230769230769	0.3888888888888889	0.5714285714285715	0.65625	0.43750000000000006	0.4166666666666667	0	0.4444444444444445	0.5	0.5	0.4117647058823529	0.5	0.5499999999999999
Rio_de_Janeiro_Transit_5M	0.5555555555555556	0.5238095238095238	0.5483870967741935	0.5	0.53125	0.5454545454545454	0.5333333333333333	0.40909090909090906	0.47058823529411764	0.4782608695652174	0.4782608695652174	0.42857142857142855	0.5588235294117647	0.4	0.4444444444444445	0.391304347826087	0.5294117647058824	0.4	0.33333333333333337	0.46428571428571425	0.33333333333333337	0.2857142857142857	0.5151515151515151	0.3684210526315789	0.6111111111111112	0.4444444444444445	0	0.5882352941176471	0.7368421052631579	0.35	0.5	0.4782608695652174
