profile_id	Barcelona_Sewage_3M	Berlin_Sewage_3M	Bogota_Sewage_3M	Hanoi_Sewage_3M	Hong_Kong_Sewage_3M	Ilorin_Sewage_3M	Kuala_Lumpur_Sewage_3M	Lisbon_Sewage_3M	Oslo_Sewage_3M	Porto_Sewage_3M	Rio_de_Janeiro_Sewage_3M	Santiago_Sewage_3M	Singapore_Sewage_3M	Sofia_Sewage_3M	Taipei_Sewage_3M	Vienna_Sewage_3M	Barcelona_Transit_5M	Berlin_Transit_5M	Bogota_Transit_5M	Hanoi_Transit_5M	Hong_Kong_Transit_5M	Ilorin_Transit_5M	Kuala_Lumpur_Transit_5M	Lisbon_Transit_5M	Oslo_Transit_5M	Porto_Transit_5M	Rio_de_Janeiro_Transit_5M	Santiago_Transit_5M	Singapore_Transit_5M	Sofia_Transit_5M	Taipei_Transit_5M	Vienna_Transit_5M
Barcelona_Sewage_3M	0	0.5862068965517241	0.8943089430894309	0.8529411764705882	0.8424242424242425	0.5918367346938774	0.7524752475247524	0.5079365079365079	0.5	0.5846153846153846	0.6792452830188679	0.6551724137931034	0.8395061728395062	0.5614035087719299	0.8167938931297709	0.4915254237288135	0.8333333333333333	0.8541666666666666	0.8	0.7831325301204819	0.7499999999999999	0.7230769230769232	0.8930817610062893	0.8301886792452831	0.761904761904762	0.782608695652174	0.6538461538461539	0.8571428571428571	0.7560975609756097	0.7358490566037735	0.74	0.7358490566037735
Berlin_Sewage_3M	0.5862068965517241	0	0.8750000000000001	0.8450704225352113	0.8294117647058824	0.6491228070175439	0.7238095238095238	0.5633802816901409	0.6491228070175439	0.5507246376811594	0.761904761904762	0.65625	0.8121212121212121	0.5483870967741935	0.8102189781021897	0.48437499999999994	0.8367346938775511	0.8545454545454546	0.7407407407407407	0.8152173913043478	0.7413793103448275	0.7183098591549296	0.8848484848484849	0.8333333333333333	0.7755102040816326	0.8148148148148148	0.7419354838709677	0.8571428571428571	0.7959183673469388	0.728813559322034	0.6346153846153846	0.7068965517241379
Bogota_Sewage_3M	0.8943089430894309	0.8750000000000001	0	0.5935483870967742	0.48502994011976047	0.8608695652173913	0.7297297297297298	0.835820895522388	0.9173553719008264	0.8759124087591241	0.8717948717948718	0.8235294117647058	0.5294117647058824	0.8837209302325582	0.5816993464052288	0.8473282442748091	0.9428571428571428	0.926605504587156	0.9107142857142857	0.7265625	0.923728813559322	0.8671875	0.3918918918918919	0.9217391304347826	0.9541284403669724	0.936936936936937	0.9090909090909091	0.9423076923076923	0.9537037037037037	0.9249999999999999	0.9495798319327732	0.9067796610169491
Hanoi_Sewage_3M	0.8529411764705882	0.8450704225352113	0.5935483870967742	0	0.44000000000000006	0.8294573643410853	0.5753424657534247	0.7692307692307693	0.8731343283582089	0.7659574468085107	0.8217054263565892	0.8059701492537313	0.4117647058823529	0.7761194029850745	0.5636363636363637	0.8206896551724138	0.9435483870967742	0.9296875000000001	0.8992248062015504	0.7021276595744682	0.8692307692307693	0.7307692307692308	0.5172413793103449	0.8661417322834646	0.928	0.8870967741935484	0.8484848484848484	0.9430894308943091	0.9274193548387097	0.8796992481203008	0.917910447761194	0.8712121212121211
Hong_Kong_Sewage_3M	0.8424242424242425	0.8294117647058824	0.48502994011976047	0.44000000000000006	0	0.8658536585365854	0.5621301775147929	0.8011363636363636	0.8928571428571428	0.7988505747126436	0.8312499999999999	0.8181818181818181	0.33333333333333337	0.8362573099415204	0.46327683615819204	0.8160919540229885	0.9426751592356688	0.9249999999999999	0.9207317073170732	0.7100591715976332	0.9166666666666666	0.8095238095238095	0.3160919540229885	0.8950617283950617	0.9371069182389937	0.8980891719745222	0.8734939759036144	0.9490445859872612	0.9433962264150945	0.9047619047619047	0.9221556886227544	0.8982035928143712
Ilorin_Sewage_3M	0.5918367346938774	0.6491228070175439	0.8608695652173913	0.8294573643410853	0.8658536585365854	0	0.8252427184466019	0.6911764705882353	0.6938775510204082	0.6615384615384615	0.7499999999999999	0.7413793103448275	0.8703703703703703	0.6724137931034482	0.828125	0.6875000000000001	0.8108108108108109	0.8636363636363636	0.8043478260869564	0.7848101265822784	0.6956521739130436	0.7213114754098361	0.8675496688741722	0.8125000000000001	0.7297297297297298	0.8409090909090908	0.7499999999999999	0.8378378378378378	0.7222222222222222	0.6808510638297872	0.7391304347826086	0.6808510638297872
Kuala_Lumpur_Sewage_3M	0.7524752475247524	0.7238095238095238	0.7297297297297298	0.5753424657534247	0.5621301775147929	0.8252427184466019	0	0.6727272727272727	0.79	0.7027027027027027	0.7157894736842105	0.712871287128713	0.5454545454545454	0.6732673267326732	0.5625	0.7064220183486238	0.913978494623656	0.8969072164948454	0.8571428571428571	0.725	0.83	0.7019230769230769	0.6896551724137931	0.86	0.8936170212765957	0.8387096774193548	0.8269230769230769	0.924731182795699	0.8924731182795699	0.8446601941747572	0.826530612244898	0.8333333333333333
Lisbon_Sewage_3M	0.5079365079365079	0.5633802816901409	0.835820895522388	0.7692307692307693	0.8011363636363636	0.6911764705882353	0.6727272727272727	0	0.5166666666666667	0.4225352112676056	0.6956521739130436	0.5797101449275363	0.7764705882352941	0.45454545454545453	0.7132352941176471	0.4202898550724638	0.8305084745762712	0.846153846153846	0.7692307692307693	0.7653061224489797	0.7313432835820896	0.6447368421052632	0.8263473053892215	0.7384615384615384	0.8	0.7936507936507937	0.6567164179104478	0.8474576271186441	0.7966101694915254	0.7391304347826086	0.7031249999999999	0.7014925373134328
Oslo_Sewage_3M	0.5	0.6491228070175439	0.9173553719008264	0.8731343283582089	0.8928571428571428	0.6938775510204082	0.79	0.5166666666666667	0	0.5737704918032787	0.7254901960784313	0.5686274509803921	0.85625	0.49019607843137253	0.846153846153846	0.4444444444444445	0.8717948717948718	0.8636363636363636	0.7777777777777778	0.8148148148148148	0.7499999999999999	0.7213114754098361	0.910828025477707	0.7608695652173912	0.825	0.8409090909090908	0.6458333333333334	0.868421052631579	0.8205128205128205	0.7346938775510204	0.7111111111111111	0.76
Porto_Sewage_3M	0.5846153846153846	0.5507246376811594	0.8759124087591241	0.7659574468085107	0.7988505747126436	0.6615384615384615	0.7027027027027027	0.4225352112676056	0.5737704918032787	0	0.6865671641791045	0.5882352941176471	0.7664670658682634	0.5074626865671642	0.7463768115942029	0.5342465753424658	0.8448275862068965	0.8593750000000001	0.8	0.7731958762886598	0.7230769230769232	0.6351351351351352	0.8383233532934131	0.7692307692307693	0.8135593220338984	0.8437499999999999	0.6865671641791045	0.8813559322033898	0.810344827586207	0.7313432835820896	0.7343750000000001	0.7313432835820896
